Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production - Annuels","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","4623.6","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","3462.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","3342.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1874.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","2037","","Donnée officielle"
"PP","Prix à la Production - Annuels","188","Saint-Kitts-et-Nevis","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","4082.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","USD","1966","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","USD","1982","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","1852.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","1075.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1716.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1619.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1498.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1423.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1328.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","1253.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","1307.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","1417.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","1757.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","1936.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1992.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","2022.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","2327.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","2532","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","2520.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","2391.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","2572.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1100.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1378.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1481.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1243.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1165.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1490","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1357","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1563.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","1371.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1037.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","1006.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","1037.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1972","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1481.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","2082.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1356.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1572.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","705.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","1033.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","1078.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","1129.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","2048.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","186","Serbie-et-Monténégro","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1011.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","196","Seychelles","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","2823.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","196","Seychelles","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","3704.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","197","Sierra Leone","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","4450.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","197","Sierra Leone","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","4987.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","197","Sierra Leone","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","5348","","Donnée officielle"
"PP","Prix à la Production - Annuels","197","Sierra Leone","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","5352.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","197","Sierra Leone","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","4601.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1375.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1212.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1015.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1014.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","939.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","870.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","837.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","895.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","1053.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1363.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1321.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1426.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1646.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1601.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1620.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","200","Singapour","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1812.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","818.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","962.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","897.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","973","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","930","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","909","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","700.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","641.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","691.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","665.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","777.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","879","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","886.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","842.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1091.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1375.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1101.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1044.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1267.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1204.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1325.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","1224.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","967.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","931.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","199","Slovaquie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","932.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","USD","1188.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","973.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","992.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1121.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1159.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1018.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","945.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","848.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","715.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","738.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","754.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","936.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","1093.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1021.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1034.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1238.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1586.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1425.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1356.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1514.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1408.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1567.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","1467.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1193.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","1169.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","198","Slovénie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","1120.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","USD","951.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","USD","970.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","920.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","968.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","997","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1016.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1038.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1035.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","972.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","909.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","800.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","821","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","839.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","906.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1080.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1180.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1132.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1394.9","F","Estimation FAO"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1324.3","F","Estimation FAO"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1552.8","F","Estimation FAO"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1499.2","F","Estimation FAO"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1359.1","F","Estimation FAO"
"PP","Prix à la Production - Annuels","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1404.3","F","Estimation FAO"
