OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),Outlier,TotalGHGEmissions
607,2015,NonResidential,Supermarket/Grocery Store,Safeway 1965,98118,2,Southeast,47.52100473,-122.2681394,2002,1.0,1.0,61053,0,61053,Supermarket/Grocery Store,54434.0,Parking,,,,33.0,13440924.0,,321.71
609,2015,NonResidential,Small- and Mid-Sized Office,Heritage Building,98104,2,Downtown,47.59894829,-122.3337932,1904,1.0,5.0,78920,0,78920,Office,65600.0,,,,,95.0,1992690.0,,13.8
610,2015,NonResidential,Small- and Mid-Sized Office,F X Mcrory'S Building,98104,2,Downtown,47.5985496,-122.3332623,1906,1.0,7.0,99440,0,99440,Office,65088.0,Retail Store,23857.0,,,59.0,6863561.0,,130.62
611,2015,NonResidential,Small- and Mid-Sized Office,Westland Building-Dshs,98104,2,Downtown,47.59854848,-122.3338013,1907,1.0,6.0,73260,0,73260,Office,63871.0,,,,,84.0,2742111.0,,19.12
612,2015,NonResidential,Small- and Mid-Sized Office,Globe Building,98104,7,Downtown,47.59970561,-122.3337848,1900,1.0,4.0,75007,0,75007,Office,34647.0,Retail Store,26039.0,,,88.0,2003759.0,,64.67
613,2015,NonResidential,Small- and Mid-Sized Office,Grand Central Building,98104,7,Downtown,47.60046292,-122.3337871,1900,1.0,4.0,84750,0,84750,Office,41609.0,Retail Store,28734.0,,,95.0,2392466.0,,31.89
614,2015,NonResidential,Small- and Mid-Sized Office,Interurban Building (Old Smith Tower Annex Building),98104,7,Downtown,47.60146407,-122.3324777,1900,1.0,6.0,75496,13320,62176,Office,45799.0,Retail Store,9739.0,Restaurant,4689.0,,3347567.0,,23.34
615,2015,NonResidential,Large Office,Occidental Mall,98104,7,Downtown,47.59961488,-122.3324883,1900,1.0,4.0,164380,0,164380,Office,123607.0,Retail Store,20795.0,,,79.0,7319546.0,,119.2
616,2015,NonResidential,Large Office,Court In The Square (Goldsmith & Northcoast),98104,2,Downtown,47.59854889,-122.33197784,1907,1.0,7.0,160580,0,160580,Office,160580.0,,,,,98.0,4759256.0,,124.66
618,2015,NonResidential,Small- and Mid-Sized Office,Prefontaine Building,98104,7,Downtown,47.60147726,-122.3293071,1909,1.0,6.0,73470,0,73470,Office,47145.0,Non-Refrigerated Warehouse,9477.0,Retail Store,9477.0,83.0,3226884.0,,22.5
619,2015,Nonresidential COS,Other,King Street Station-Bnrr/Amtrak,98104,2,Downtown,47.59842225,-122.3298934,1906,1.0,3.0,67755,0,67755,Other,33647.0,Office,19705.0,Other - Entertainment/Public Assembly,11988.0,,1822830.0,,12.71
620,2015,NonResidential,Mixed Use Property,Romac Industries Whse,98134,2,Greater Duwamish,47.59264073,-122.3282811,1910,1.0,3.0,56700,0,56700,Office,26250.0,Distribution Center,18050.0,Non-Refrigerated Warehouse,12400.0,38.0,2314835.0,,29.57
621,2015,NonResidential,Warehouse,1021-1045 6Th Ave. S.,98134,2,Greater Duwamish,47.59343565,-122.3266241,1922,1.0,1.0,82852,0,82852,Non-Refrigerated Warehouse,58472.0,Retail Store,23282.0,,,86.0,2101376.0,,70.17
622,2015,NonResidential,Other,Pacific Galleries Antique Mall,98134,2,Greater Duwamish,47.57886723,-122.3313026,1953,1.0,2.0,76442,0,76442,Other,50500.0,Distribution Center,18000.0,Office,7604.0,,3366528.0,,99.96
623,2015,NonResidential,Distribution Center,Hullin Transfer Building,98134,2,Greater Duwamish,47.57654546,-122.3305232,1962,1.0,2.0,92792,0,92792,Distribution Center,85343.0,Office,13435.0,,,57.0,3002991.0,,67.94
624,2015,NonResidential,Warehouse,Occidental Warehouse,98134,2,Greater Duwamish,47.58438465,-122.3328054,1941,1.0,2.0,125519,0,125519,,,,,,,,4999863.0,,142.52
625,2015,NonResidential,Large Office,Zarrett'S 0Ffice Building - Old Olympic Cold Stg,98134,2,Greater Duwamish,47.58360662,-122.3337054,1900,1.0,4.0,129000,25800,103200,Office,104869.0,,,,,85.0,3983784.0,,27.77
626,2015,NonResidential,Warehouse,United Warehouse Co,98134,2,Greater Duwamish,47.58726986,-122.3326579,1954,1.0,1.0,78814,0,78814,Non-Refrigerated Warehouse,78814.0,,,,,87.0,620483.0,,14.5
627,2015,NonResidential,Small- and Mid-Sized Office,Roebling Bldg,98134,2,Greater Duwamish,47.59481812,-122.33364868,1904,1.0,4.0,58970,0,58970,Office,39870.0,Non-Refrigerated Warehouse,11600.0,Multifamily Housing,7000.0,,1723642.0,,41.22
628,2015,NonResidential,Distribution Center,Palmer Bldg,98134,2,Greater Duwamish,47.59399214,-122.3337491,1910,1.0,6.0,75600,10800,64800,Distribution Center,51040.0,Office,10500.0,Parking,6000.0,29.0,2103276.0,,14.66
629,2015,NonResidential,Distribution Center,1016 1St Ave Bldg,98134,2,Greater Duwamish,47.59363891,-122.3336868,1907,1.0,4.0,56270,0,56270,Distribution Center,39884.0,Non-Refrigerated Warehouse,9270.0,Office,4116.0,,1040593.0,,7.25
630,2015,NonResidential,Small- and Mid-Sized Office,The Reedo Building,98104,2,Downtown,47.59699249,-122.33368683,1904,1.0,4.0,66842,0,66842,Office,43122.0,Retail Store,10514.0,,,34.0,4618360.0,,75.2
632,2015,NonResidential,Small- and Mid-Sized Office,Provident Building,98134,2,Downtown,47.59630585,-122.33368683,1909,1.0,6.0,75288,10800,64488,Office,65217.0,Parking,10918.0,,,78.0,2996502.0,,20.91
633,2015,NonResidential,Large Office,83 King Street,98104,2,Downtown,47.59767354,-122.3347397,1904,1.0,7.0,184322,0,184322,Office,184322.0,,,,,75.0,10317852.0,,71.93
634,2015,NonResidential,Large Office,505 First Avenue Building,98104,2,Downtown,47.59802246,-122.3348465,2009,1.0,7.0,287853,0,287853,Office,273812.0,Retail Store,12102.0,,,33.0,28433056.0,,202.49
635,2015,NonResidential,Small- and Mid-Sized Office,1201 Building,98134,2,Greater Duwamish,47.59161446,-122.3351876,1914,1.0,2.0,64512,0,64512,Office,63000.0,,,,,49.0,6155789.0,,182.58
637,2015,NonResidential,Mixed Use Property,Stadium Innovation Center,98134,2,Greater Duwamish,47.58927917,-122.33579254,2009,1.0,6.0,286000,111774,174226,Parking,111774.0,Office,108747.0,Other,49271.0,,65225380.0,,456.6
638,2015,NonResidential,Warehouse,Outdoor Research,98134,2,Greater Duwamish,47.58374482,-122.334689,1926,1.0,7.0,144050,0,144050,Non-Refrigerated Warehouse,144050.0,,,,,17.0,4329044.0,,96.17
639,2015,NonResidential,Small- and Mid-Sized Office,Green Room,98134,2,Greater Duwamish,47.58242872,-122.3346455,1930,1.0,3.0,60592,0,60592,Office,60384.0,,,,,19.0,4993962.0,,53.56
640,2015,NonResidential,Large Office,Starbucks (Sodo) Center,98134,2,Greater Duwamish,47.58133381,-122.3357675,1912,1.0,6.0,1380959,0,1380959,Office,1000730.0,Retail Store,281296.0,Non-Refrigerated Warehouse,220303.0,77.0,78272488.0,,953.12
641,2015,NonResidential,Retail Store,"Home Depot W M#'S 7255, 7260 & 7265",98134,2,Greater Duwamish,47.57834803,-122.336006,1993,1.0,1.0,107930,0,107930,Retail Store,107704.0,,,,,58.0,7015692.0,,92.68
642,2015,NonResidential,Warehouse,Buffalo Sanitary Wipers Co,98134,2,Greater Duwamish,47.57109832,-122.3355118,1926,1.0,1.0,99084,0,99084,Non-Refrigerated Warehouse,99084.0,,,,,64.0,1976920.0,,45.6
647,2015,NonResidential,Distribution Center,Ferguson,98106,1,Delridge,47.56679281,-122.3523106,1953,1.0,1.0,72719,0,72719,Distribution Center,72719.0,,,,,31.0,2434208.0,,38.62
649,2015,NonResidential,Small- and Mid-Sized Office,Immigration Service Building,98134,2,Greater Duwamish,47.59511688,-122.3270857,1930,1.0,4.0,76624,0,76624,Office,76624.0,,,,,91.0,2660396.0,,28.78
650,2015,NonResidential,Small- and Mid-Sized Office,45Th Street Plaza - Office Building And Parking Ga,98105,4,Northeast,47.6615192,-122.3162379,2001,1.0,6.0,91706,36583,55123,Office,53281.0,Parking,34701.0,Other,3724.0,3.0,7654264.0,,53.36
652,2015,NonResidential,Large Office,West Seattle Corporate Center,98106,1,Delridge,47.5679286,-122.3641365,1991,1.0,5.0,138106,16221,121885,Office,116251.0,,,,,45.0,7761927.0,,54.11
654,2015,NonResidential,Retail Store,Multi-Tenant Warehouse,98108,2,Greater Duwamish,47.5666089,-122.3234388,1973,1.0,1.0,56572,0,56572,Retail Store,56576.0,,,,,70.0,2184912.0,,60.98
658,2015,NonResidential,Large Office,505 5Th Ave S,98104,2,Downtown,47.59823576,-122.3277466,2000,1.0,11.0,312512,0,312512,Office,303312.0,Data Center,4738.0,Restaurant,4462.0,,26313108.0,,192.23
659,2015,NonResidential,Large Office,Russell Investments Center,98101,7,Downtown,47.60761629,-122.338131,2005,1.0,42.0,1592914,297457,1295457,Office,914832.0,Parking,348788.0,Financial Office,303910.0,96.0,58041572.0,,500.93
660,2015,NonResidential,Small- and Mid-Sized Office,1505 5Th Ave,98101,7,Downtown,47.61077374,-122.33577311,1926,1.0,6.0,97720,0,97720,Office,51585.0,Data Center,11999.0,Retail Store,9989.0,,2616226.0,,18.24
661,2015,NonResidential,Medical Office,Nordstrom Elmer J Medical Tower Condominium,98104,3,East,47.61009216,-122.32214355,1985,1.0,10.0,422503,206580,215923,Medical Office,197408.0,,,,,48.0,17871658.0,,235.69
671,2015,NonResidential,Medical Office,Jefferson Tower,98122,3,Central,47.60648346,-122.31105804,1987,1.0,7.0,94500,0,94500,Medical Office,94500.0,,,,,54.0,6010407.0,,41.9
674,2015,NonResidential,Medical Office,7Th & Madison Office Bldg. -(The Polyclinic),98104,7,East,47.60700323,-122.32910715,2008,1.0,9.0,302902,101342,201560,Medical Office,201365.0,Parking,86270.0,,,61.0,14224039.0,,123.18
677,2015,NonResidential,Medical Office,Cabrini Medical Tower,98104,3,East,47.60861082,-122.3252543,1973,1.0,19.0,319911,156407,163504,Medical Office,170727.0,Parking,69171.0,,,53.0,14830411.0,,333.3
678,2015,NonResidential,Large Office,Colman Building,98104,7,Downtown,47.60349153,-122.3355759,1900,1.0,6.0,205521,0,205521,Office,114919.0,Retail Store,28643.0,,,93.0,8371368.0,,282.72
679,2015,NonResidential,Small- and Mid-Sized Office,Mutual Life Building,98104,7,Downtown,47.60197315,-122.3345722,1900,1.0,6.0,56700,0,56700,Office,46000.0,Retail Store,10500.0,,,45.0,3436032.0,,23.95
680,2015,NonResidential,Small- and Mid-Sized Office,Rda Building,98134,2,Greater Duwamish,47.59553065,-122.3246957,1925,1.0,4.0,72000,0,72000,Office,72000.0,,,,,93.0,2383075.0,,21.04
681,2015,NonResidential,Large Office,Office Building,98109,7,Magnolia / Queen Anne,47.63380792,-122.3407964,2000,1.0,4.0,191146,94892,96254,Office,103000.0,Parking,80000.0,,,93.0,5032796.0,,35.09
682,2015,NonResidential,Other,Allstar Fitness,98126,1,Delridge,47.56800769,-122.3676399,2001,1.0,3.0,68763,11527,57236,Other - Recreation,50000.0,Parking,11527.0,Swimming Pool,,,6171270.0,,176.59
683,2015,NonResidential,Other,Rainier Square Plaza,98118,2,Southeast,47.56922192,-122.289826,1994,1.0,1.0,102133,0,102133,Strip Mall,107427.0,Parking,,,,,21069722.0,,546.2
685,2015,NonResidential,Large Office,818 Stewart,98101,7,Downtown,47.6156434,-122.3350443,2008,1.0,14.0,362046,124506,237540,Office,234864.0,Parking,97874.0,Other,3534.0,81.0,17812788.0,,129.02
689,2015,NonResidential,Other,Marketplace At Queen Anne Condominium,98109,7,Magnolia / Queen Anne,47.62508085,-122.3551912,1994,1.0,2.0,140000,0,140000,Lifestyle Center,81385.0,,,,,,13480326.0,,293.05
690,2015,NonResidential,Large Office,One Convention Place,98101,7,Downtown,47.61144638,-122.33274841,2001,1.0,23.0,538933,84660,454273,Office,357345.0,Parking,122821.0,,,92.0,14991744.0,,104.51
692,2015,NonResidential,Other,2323 Elliott,98121,7,Downtown,47.61222215,-122.3490938,1983,1.0,6.0,275982,197130,78852,Parking,197040.0,Office,78852.0,,,,5653656.0,,39.41
693,2015,NonResidential,Small- and Mid-Sized Office,Queen Anne Square East,98119,7,Magnolia / Queen Anne,47.62496806,-122.359705,1982,1.0,5.0,98668,0,98668,Office,98668.0,,,,,89.0,4785692.0,,33.36
694,2015,NonResidential,Large Office,Rainier Commons,98134,2,Greater Duwamish,47.57473593,-122.3209,2007,1.0,1.0,158931,28381,130550,Office,80157.0,Multifamily Housing,34302.0,Parking,26937.0,20.0,7577723.0,,75.45
696,2015,NonResidential,Large Office,Ocean Beauty Seafoods Llc,98119,7,Magnolia / Queen Anne,47.65676796,-122.3704009,1978,1.0,1.0,105100,0,105100,Office,105100.0,,,,,1.0,21832304.0,High Outlier,350.87
700,2015,NonResidential,Retail Store,Whole Foods Interbay,98119,7,Magnolia / Queen Anne,47.63720081,-122.3769633,2008,1.0,1.0,57176,0,57176,Retail Store,60000.0,,,,,32.0,12037792.0,High Outlier,313.53
701,2015,NonResidential,Retail Store,Staples Building,98119,7,Magnolia / Queen Anne,47.632965,-122.376907,1978,1.0,1.0,50660,0,50660,Retail Store,50660.0,,,,,53.0,2394843.0,,46.23
702,2015,NonResidential,Small- and Mid-Sized Office,The End Of Elliott Complex,98119,7,Magnolia / Queen Anne,47.63167638,-122.3756112,1937,1.0,2.0,61929,0,61929,Office,39879.0,,,,,55.0,2150536.0,,49.26
703,2015,NonResidential,Large Office,Elliott West Bldg 3 - Cell Therepeutics/Admin. Off,98119,7,Magnolia / Queen Anne,47.62299616,-122.3644904,2000,1.0,4.0,165111,55000,110111,Office,104667.0,Data Center,5444.0,,,2.0,22965152.0,High Outlier,160.1
704,2015,NonResidential,Large Office,401 Elliott West,98119,7,Magnolia / Queen Anne,47.62243869,-122.3637884,2000,1.0,4.0,129551,42500,87051,Office,80668.0,Parking,42500.0,Data Center,4778.0,1.0,25764716.0,High Outlier,179.62
705,2015,NonResidential,Large Office,Clear Channel (Ackerly)- Bldg 1,98119,7,Magnolia / Queen Anne,47.62183942,-122.3630154,2000,1.0,5.0,162420,55971,106449,Office,90417.0,Parking,55971.0,Restaurant,2137.0,51.0,7649110.0,,53.32
706,2015,NonResidential,Large Office,333 Elliott,98119,7,Magnolia / Queen Anne,47.62080128,-122.3617211,2008,1.0,5.0,183964,46763,137201,Office,133451.0,Parking,46763.0,Data Center,3750.0,53.0,15232788.0,,106.19
707,2015,NonResidential,Large Office,Seattle Post Intelligencer,98119,7,Magnolia / Queen Anne,47.61897016,-122.3594294,1986,1.0,5.0,208210,78848,129362,Office,109978.0,Parking,78848.0,,,95.0,5454482.0,,137.15
708,2015,NonResidential,Large Office,3131 Elliott Bldg,98121,7,Downtown,47.61734733,-122.3571642,1986,1.0,7.0,277486,80283,197203,Office,181068.0,Parking,84935.0,Other,14899.0,66.0,12931002.0,,90.15
709,2015,NonResidential,Large Office,Pier 69,98121,7,Downtown,47.61401367,-122.35378265,1993,1.0,3.0,187130,0,187130,Office,171783.0,Non-Refrigerated Warehouse,9581.0,Other - Recreation,4413.0,78.0,9680169.0,,67.48
710,2015,NonResidential,Large Office,World Trade Center North,98121,7,Downtown,47.61286627,-122.3501976,2000,1.0,5.0,251044,117867,133177,Office,126218.0,Data Center,12717.0,,,98.0,17320768.0,,120.75
711,2015,NonResidential,Warehouse,Shurgard Self Storage,98101,7,Downtown,47.6068859,-122.3402309,1912,1.0,5.0,154330,0,154330,Non-Refrigerated Warehouse,95330.0,,,,,79.0,1250669.0,,8.72
712,2015,NonResidential,Large Office,51 University (Schwabacher Bldg.),98101,7,Downtown,47.60599899,-122.33947754,1918,1.0,6.0,108245,14690,93555,Office,64055.0,Adult Education,14621.0,Parking,12359.0,75.0,5101817.0,,57.03
713,2015,NonResidential,Large Office,National Building,98104,7,Downtown,47.60470353,-122.3373944,1905,1.0,6.0,167860,0,167860,Office,111019.0,Retail Store,20401.0,Data Center,634.0,74.0,6455470.0,,45.0
714,2015,NonResidential,Large Office,Maritime Building,98104,7,Downtown,47.60373017,-122.3373671,1911,1.0,5.0,192960,32160,160800,Office,135173.0,Parking,32000.0,,,95.0,6669954.0,,260.94
715,2015,NonResidential,Large Office,Polson Building,98104,7,Downtown,47.60232676,-122.336083,1910,1.0,6.0,112560,0,112560,Office,80400.0,Retail Store,16080.0,,,88.0,4368113.0,,66.23
716,2015,NonResidential,Other,Western Building,98104,7,Downtown,47.60196269,-122.33555116,1910,1.0,6.0,86204,0,86204,Other,67670.0,Retail Store,13534.0,,,,3165109.0,,71.03
719,2015,NonResidential,Distribution Center,Macmillan-Piper Eyres Warehouse,98134,2,Greater Duwamish,47.58696132,-122.3249997,1960,1.0,1.0,110613,0,110613,Distribution Center,99551.0,Office,11061.0,,,95.0,1023418.0,,7.13
720,2015,NonResidential,Warehouse,6Th & Holgate Building,98134,2,Greater Duwamish,47.58505976,-122.325311,1951,1.0,4.0,149881,0,149881,Non-Refrigerated Warehouse,119593.0,Office,30288.0,,,89.0,2757588.0,,81.92
723,2015,NonResidential,Distribution Center,North Coast Electric Etc,98134,2,Greater Duwamish,47.58087848,-122.3228819,1970,1.0,1.0,84420,0,84420,Distribution Center,44300.0,Office,24838.0,Retail Store,12349.0,51.0,2962476.0,,20.65
725,2015,NonResidential,Distribution Center,Owl Transfer,98134,2,Greater Duwamish,47.57022629,-122.3268992,1961,1.0,1.0,73335,0,73335,,,,,,,21.0,3408500.0,,78.48
727,2015,NonResidential,Distribution Center,Best Fixture/Filson,98134,2,Greater Duwamish,47.57938992,-122.328268,1928,1.0,2.0,56876,0,56876,Distribution Center,48400.0,Office,4276.0,Retail Store,4200.0,,2210310.0,,51.93
728,2015,NonResidential,Warehouse,Pacific Iron & Metal,98134,2,Greater Duwamish,47.5819271,-122.328207,1931,1.0,2.0,61200,0,61200,Non-Refrigerated Warehouse,61200.0,,,,,11.0,5448687.0,,196.67
729,2015,NonResidential,Distribution Center,Gensco Incorporated,98134,2,Greater Duwamish,47.58723098,-122.3268923,1987,1.0,1.0,111908,0,111908,Distribution Center,109090.0,,,,,69.0,2255026.0,,44.06
730,2015,NonResidential,Other,King County Metro Transit Ryerson Base,98134,2,Greater Duwamish,47.59048101,-122.3284575,1986,3.0,2.0,63644,0,63644,Other - Public Services,65700.0,Parking,,,,,7256842.0,,160.3
731,2015,NonResidential,Mixed Use Property,Salvation Army,98134,2,Greater Duwamish,47.59424167,-122.3283921,1930,1.0,2.0,108753,18860,89893,Non-Refrigerated Warehouse,58605.0,Multifamily Housing,24338.0,Retail Store,18864.0,,3660395.0,,25.52
734,2015,NonResidential,Small- and Mid-Sized Office,1455 Leary Building,98107,6,Ballard,47.66328657,-122.3755312,2001,1.0,4.0,92092,21055,71037,Office,70074.0,,,,,6.0,4678999.0,,32.62
735,2015,NonResidential,Warehouse,Sea Marine And Fish Supply Co,98199,7,Magnolia / Queen Anne,47.65924951,-122.3843197,1974,1.0,3.0,56259,0,56259,Non-Refrigerated Warehouse,31582.0,Retail Store,20962.0,Office,3715.0,,2204235.0,,78.39
738,2015,NonResidential,Other,University Of Washington Research And Technol,98105,4,Northeast,47.65525588,-122.3213698,2006,1.0,6.0,143439,0,143439,Other,119570.0,Parking,23869.0,,,,25338332.0,,737.98
739,2015,NonResidential,Large Office,Lakeview At Fremont,98103,6,Lake Union,47.64900288,-122.3480372,2008,1.0,4.0,202623,88855,113768,Office,105206.0,Parking,31992.0,Fitness Center/Health Club/Gym,6374.0,74.0,8787353.0,,61.26
740,2015,NonResidential,Small- and Mid-Sized Office,The Canal View Building,98103,6,Lake Union,47.64929238,-122.3519295,2000,1.0,2.0,77174,25800,51374,Office,77174.0,,,,,1.0,12704014.0,,143.3
741,2015,NonResidential,Large Office,1000 Dexter Phase Ii,98109,7,Magnolia / Queen Anne,47.62853241,-122.34191132,1998,1.0,5.0,110524,0,110524,Office,98666.0,Other,8634.0,Parking,,48.0,7752682.0,,54.05
742,2015,NonResidential,Mixed Use Property,1100 Eastlake - (2013),98109,3,Lake Union,47.62881703,-122.3288272,2008,1.0,5.0,287224,103650,183574,Parking,97500.0,Office,88051.0,Other,54106.0,,19991412.0,,288.91
743,2015,NonResidential,Other,Zymogenetics-Dendreon,98102,3,Lake Union,47.63084183,-122.3268537,1999,1.0,4.0,115748,18382,97366,Laboratory,97365.0,,,,,,37276920.0,,1155.9
744,2015,NonResidential,Large Office,West Tower,98119,7,Magnolia / Queen Anne,47.62270587,-122.3589606,2000,1.0,7.0,241875,84689,157186,Office,163082.0,Parking,83425.0,,,89.0,8168547.0,,63.06
745,2015,NonResidential,Large Office,190 Queen Anne & As Pkg -1315 - 0925 (190 Queen An,98109,7,Magnolia / Queen Anne,47.61946053,-122.3563784,1974,1.0,5.0,102930,18720,84210,Office,89075.0,Parking,15164.0,,,84.0,4656777.0,,60.02
749,2015,NonResidential,Large Office,Fourth & Vine Bldg,98121,7,Downtown,47.61746596,-122.34779169,1975,1.0,8.0,150000,23630,126370,Office,128359.0,Parking,22202.0,,,65.0,9088373.0,,95.8
751,2015,NonResidential,Large Office,Blanchard Plaza,98121,7,Downtown,47.61579878,-122.34154926,1983,1.0,15.0,378002,116280,261722,Office,270237.0,Parking,71602.0,,,84.0,17572308.0,,238.61
752,2015,NonResidential,Large Office,Active Voice  Building (Formerly Sixth & Lenora),98121,7,Downtown,47.61439383,-122.33913932,1963,1.0,11.0,169020,0,169020,Office,156414.0,Bar/Nightclub,10337.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",8208.0,90.0,10110827.0,,322.79
753,2015,NonResidential,Other,The Westin Building,98121,7,Downtown,47.61435318,-122.33885956,1981,1.0,33.0,429405,0,429405,Data Center,218997.0,Office,210409.0,,,71.0,284867168.0,,1992.96
754,2015,NonResidential,Large Office,720 Olive Bldg,98101,7,Downtown,47.61414902,-122.3343852,1981,1.0,19.0,383515,89778,293737,Office,312442.0,Parking,84800.0,Medical Office,18799.0,91.0,15552193.0,,108.42
755,2015,NonResidential,Medical Office,Medical Dental Building,98101,7,Downtown,47.61272237,-122.33714171,1925,1.0,18.0,363934,28870,335064,Medical Office,281598.0,Parking,27597.0,Retail Store,21519.0,67.0,23230284.0,,608.53
756,2015,NonResidential,Retail Store,Old Navy,98101,7,Downtown,47.61203003,-122.33483124,1929,1.0,4.0,78920,0,78920,Retail Store,78920.0,,,,,67.0,10513817.0,,143.53
757,2015,NonResidential,Large Office,Market Place One & Two,98121,7,Downtown,47.6108292,-122.3448644,1979,1.0,7.0,131143,87160,43983,Office,120290.0,Retail Store,10853.0,,,94.0,5288304.0,,69.71
759,2015,NonResidential,Mixed Use Property,Odd Fellows Lodge - Retail,98122,3,East,47.61500045,-122.3198382,1908,1.0,4.0,55520,0,55520,Office,17120.0,Performing Arts,15300.0,Self-Storage Facility,13400.0,,3395651.0,,140.72
760,2015,NonResidential,Large Office,Broadacres Bldg,98101,7,Downtown,47.61045662,-122.3404384,1908,1.0,10.0,132998,0,132998,Office,84731.0,Retail Store,53526.0,,,87.0,5207349.0,,153.12
761,2015,NonResidential,Retail Store,Ross Dress For Less,98101,7,Downtown,47.60939705,-122.3370035,1940,1.0,3.0,83118,0,83118,Retail Store,45000.0,,,,,51.0,2643948.0,,27.66
762,2015,NonResidential,Retail Store,Kress Building,98101,7,Downtown,47.60931778,-122.33786011,1924,1.0,3.0,77555,0,77555,Retail Store,73563.0,,,,,39.0,8063959.0,,71.38
763,2015,NonResidential,Small- and Mid-Sized Office,Market Square,98101,7,Downtown,47.60757597,-122.3409389,1909,1.0,6.0,51218,0,51218,Office,44913.0,Restaurant,7044.0,,,65.0,2625300.0,,18.3
764,2015,NonResidential,Large Office,Financial Center,98101,7,Downtown,47.60831575,-122.33544853,1970,1.0,29.0,489182,0,489182,Office,371450.0,Parking,65451.0,Other,9295.0,50.0,32381836.0,,225.75
765,2015,NonResidential,Large Office,Seattle Tower,98101,7,Downtown,47.60765462,-122.3355124,1929,1.0,27.0,216571,13320,203251,Office,182604.0,Parking,13320.0,Other - Technology/Science,6246.0,,,,
766,2015,NonResidential,Large Office,Seattle Telecom - 1200 3Rd Avenue,98101,7,Downtown,47.60749343,-122.3352206,1921,1.0,13.0,189175,0,189175,Office,151740.0,Other,12645.0,,,13.0,19018762.0,,132.59
767,2015,NonResidential,Large Office,1015 Third Avenue Bldg - Expeditors International,98104,7,Downtown,47.60565608,-122.33424818,1998,1.0,13.0,293803,74481,219322,Office,145491.0,Parking,70603.0,,,25.0,17044842.0,,118.83
768,2015,NonResidential,Large Office,1201 Western Building,98101,7,Downtown,47.60586544,-122.3393185,1910,1.0,7.0,122356,0,122356,Office,95942.0,Retail Store,15523.0,Data Center,182.0,69.0,6618215.0,,50.14
769,2015,NonResidential,Small- and Mid-Sized Office,United Way,98104,7,Downtown,47.60378793,-122.33362064,1921,1.0,3.0,52298,0,52298,Office,50250.0,,,,,88.0,1990749.0,,13.88
771,2015,NonResidential,Large Office,Hoge Building,98104,7,Downtown,47.60302353,-122.33364868,1911,1.0,17.0,116640,0,116640,Office,82053.0,Financial Office,6561.0,Food Service,6333.0,52.0,6797528.0,,163.11
772,2015,NonResidential,Large Office,Bank Of America Fifth Avenue Plaza,98104,3,Downtown,47.60600047,-122.32993096,1981,1.0,42.0,1249055,201121,1047934,Office,983697.0,Parking,296815.0,Medical Office,12941.0,93.0,41818868.0,,277.98
773,2015,NonResidential,Small- and Mid-Sized Office,Pacific Nw Title / Old Chamber Of Commerce,98104,7,Downtown,47.60363571,-122.33229898,1924,1.0,4.0,63150,0,63150,,,,,,,67.0,2982178.0,,35.69
774,2015,NonResidential,Large Office,Pacific Building,98104,7,Downtown,47.60401687,-122.33197962,1970,1.0,22.0,227556,98556,129000,Office,129000.0,Parking,98556.0,,,74.0,8201974.0,,57.18
